budget_imdb;rating_imdb;votes_imdb;director_imdb;popularity_imdb;wins;nominations;oscars_won;bin_oscar_nom;revenue
-1;8.1;28206;Michael Cimino;913;2;2;5;1;0
-1;7.6;64957;Alan Parker;2788;1;1;2;1;0
-1;7.3;24612;John Guillermin;NaN;4;4;1;1;0
-1;7.3;745;Steve Rash;NaN;2;2;1;1;0
-1;6.8;494;Eloy de la Iglesia;NaN;1;1;0;0;0
-1;6.2;44;Hisayuki Toriumi;NaN;1;2;0;0;0
-1;8.3;559;J. Mahendran;NaN;3;0;0;0;0
-1;6.2;51;John Mackenzie;NaN;0;0;0;0;0
-1;7.9;72;S.R. Puttana Kanagal;NaN;0;0;0;0;0
-1;8.0;230;Abdullah Al Mamun;NaN;0;0;0;0;0
-1;7.9;45318;Terrence Malick;3348;12;12;1;1;0
-1;7.8;12785;Chia-Liang Liu;NaN;0;0;0;0;0
-1;8.6;706;Jon Stone;NaN;5;2;1;1;0
-1;8.0;4603;Ermanno Olmi;NaN;18;1;0;0;0
-1;7.3;11126;Hal Ashby;NaN;11;11;3;1;0
-1;7.0;1017;;NaN;0;0;0;0;0
-1;;;Robin Lehman;NaN;0;0;0;0;0
-1;7.7;124;Ron Maxwell (as Ronald F. Maxwell);NaN;0;2;1;1;0
-1;6.7;43;Sally Cruikshank;NaN;0;0;0;0;0
-1;7.5;40;Taylor Hackford;NaN;4;2;1;1;0
-1;8.3;93;;NaN;0;0;0;0;0
-1;7.8;117355;Robert Benton;2701;2;2;5;1;0
203630630;8.5;705068;Ridley Scott;317;2;2;1;1;203630630
-1;8.5;541971;Francis Ford Coppola (as Francis Coppola);255;4;7;2;1;0
-1;7.8;23803;Bob Fosse;2404;6;6;4;1;0
-1;8.0;59996;Hal Ashby;4295;12;12;1;1;0
-1;7.4;9018;Philip Kaufman;NaN;0;0;0;0;0
-1;7.4;9285;Martin Ritt;NaN;10;10;2;1;0
-1;7.7;19919;Peter Yates;4395;10;10;1;1;0
-1;5.6;24;Paolo Poeti;NaN;0;0;0;0;0
-1;4.1;176;Bruce Li (as Ho Chung Tao);NaN;0;0;0;0;0
-1;8.1;839;Neil Young;NaN;0;0;0;0;0
-1;8.5;58;;NaN;0;0;0;0;0
-1;7.5;171;Karel Kachyna;NaN;0;0;0;0;0
-1;6.8;369;Bruce Bilson;NaN;0;3;1;1;0
-1;8.5;2759;Mark Zakharov;NaN;0;0;0;0;0
-1;6.9;109;John Lamb;NaN;0;0;0;0;0
-1;7.5;4726;George Roy Hill;NaN;4;4;1;1;0
-1;8.6;1533;Hrishikesh Mukherjee;NaN;3;0;0;0;0
-1;7.6;20324;Volker Schlöndorff;NaN;16;16;1;1;0
-1;7.1;18;Vladimir Lyubomudrov;NaN;0;0;0;0;0
-1;5.7;33;Yao-Hua Hsi-Men;NaN;0;0;0;0;0
-1;6.0;70;Bruce Le;NaN;0;0;0;0;0
247916602;8.7;;Irvin Kershner;1029;1;1;1;1;247916602
-1;7.5;15099;Michael Apted;4758;1;1;1;1;0
-1;7.3;9577;Harold Ramis;723;0;0;0;0;0
-1;8.2;284738;Martin Scorsese;1284;22;22;2;1;0
-1;6.6;18529;Alan Parker;4847;1;2;2;1;0
-1;6.3;1167;Walter Bernstein;NaN;0;0;0;0;0
-1;8.1;9964;Vladimir Menshov;NaN;2;0;1;1;0
-1;6.2;38;János Zsombolyai;NaN;0;0;0;0;0
-1;;;;NaN;0;0;0;0;0
-1;7.4;201;Michel Ocelot;NaN;0;0;1;1;0
-1;6.2;150;Peter Levin;NaN;0;0;0;0;0
-1;6.7;27;Mohan;NaN;0;0;0;0;0
-1;7.2;623;Franco Rosso;NaN;0;0;0;0;0
-1;7.8;4186;Robert Redford;3536;15;15;4;1;0
-1;8.5;17;Harry Rasky;NaN;0;0;0;0;0
-1;7.4;3554;Jack Gold;NaN;5;1;1;1;0
-1;7.6;1479;Ferenc Rofusz (as Ferenc Rófusz);NaN;5;1;1;1;0
-1;6.6;54;Pao-Shu Kao;NaN;0;0;0;0;0
-1;5.9;7;Jaromír Borek;NaN;0;0;0;0;0
-1;6.7;16;Csaba Varga;NaN;0;0;0;0;0
-1;7.2;35;;NaN;7;10;1;1;0
-1;7.3;21;Ron Ellis;NaN;7;10;1;1;0
-1;7.1;117;Raoul Ruiz;NaN;0;0;0;0;0
389925971;8.5;802549;Steven Spielberg;578;1;1;4;1;389925971
-1;6.9;23853;Steve Gordon;4280;1;1;2;1;0
73482661;8.4;206822;Wolfgang Petersen;1851;1;1;0;1;73482661
-1;7.2;48918;Hugh Hudson;4647;1;2;4;1;0
-1;7.4;1897;Jean-Jacques Annaud;4929;1;2;1;1;0
-1;7.4;18984;Warren Beatty;NaN;2;6;3;1;0
60565292;7.6;80879;John Landis;1911;2;2;1;1;60565292
-1;7.7;25235;Mark Rydell;NaN;4;2;3;1;0
-1;7.4;36823;Brian De Palma;3990;0;2;0;0;0
-1;6.9;18;Helmut Dziuba;NaN;0;0;0;0;0
-1;8.1;8;Stan Brakhage;NaN;0;0;0;0;0
-1;6.7;318;John Llewellyn Moxey;NaN;1;3;0;1;0
-1;6.5;45;Will Vinton;NaN;0;0;0;1;0
-1;7.0;7;Barney Broom;NaN;0;0;0;0;0
-1;7.1;215;Phillip Schuman;NaN;0;0;1;1;0
-1;6.8;61;Michael Snow;NaN;0;0;0;0;0
-1;8.0;644;Anthony Page;NaN;1;1;2;1;0
-1;8.1;97;;NaN;0;0;0;0;0
-1;7.8;2156;Zbigniew Rybczynski;NaN;5;0;1;1;0
-1;7.4;1313;Frédéric Back;NaN;2;1;1;1;0
-1;7.9;1086;Marcell Jankovics;NaN;0;0;0;0;0
-1;7.8;8489;István Szabó;NaN;1;4;1;1;0
-1;7.1;2768;Alexander Grasshoff (as Alex Grasshoff);NaN;2;2;1;1;0
-1;5.9;249;Lindsey C. Vickers;NaN;0;0;0;0;0
-1;;;;NaN;0;0;0;0;0
-1;6.7;45;David Cunliffe;NaN;0;0;0;0;0
792910554;7.9;333978;Steven Spielberg;601;48;48;4;1;792910554
-1;7.4;88709;Sydney Pollack;2967;24;24;1;1;0
-1;7.0;44066;Taylor Hackford;3188;7;7;2;1;0
29286000;6.9;127349;John Milius;1544;3;9;1;1;29286000
127767889;8.1;205781;Richard Attenborough;2670;3;9;8;1;127767889
-1;7.6;36607;Alan J. Pakula;2315;12;12;1;1;0
-1;7.6;17786;Blake Edwards;NaN;10;10;1;1;0
-1;8.0;69907;Alan Parker;3112;1;1;2;1;0
-1;5.6;1268;Elliott Hong;NaN;0;0;0;0;0
-1;7.8;16468;Costa-Gavras;NaN;1;1;1;1;14986793
-1;8.1;51945;Ingmar Bergman;3634;5;1;4;1;0
-1;7.2;17825;Peter Weir;1988;5;1;1;1;0
-1;6.1;7128;Juan Piquer Simón (as J. P. Simon, J.Piquer Simon);NaN;0;0;0;0;0
-1;7.6;9;Stan Brakhage;NaN;0;0;0;0;0
-1;4.6;38;Cláudio Cunha;NaN;0;0;0;0;0
-1;8.7;545;George Schaefer;NaN;2;0;0;1;0
-1;;;Danu Umbara;NaN;0;0;0;0;0
-1;4.8;90;Gary Sherman;NaN;0;0;0;0;0
-1;6.3;26;Fernando Trueba;NaN;0;0;0;0;0
-1;7.8;66511;Martin Scorsese;404;2;2;1;1;0
-1;7.1;78;Rainer Kirberg;NaN;0;0;0;0;0
-1;7.5;474;Marvin J. Chomsky;NaN;2;9;2;1;0
-1;5.3;222;Neville de Almeida;NaN;1;1;0;0;0
-1;8.4;3224;;NaN;4;4;3;1;0
-1;7.7;3976;Clive Donner;NaN;0;2;1;1;0
-1;;;Erik Frohn Nielsen;NaN;0;0;0;0;0
-1;7.6;11;Eiichi Kudô;NaN;1;4;0;0;0
-1;7.1;34;James Scott;NaN;0;2;1;1;0
205900000;6.2;42447;Adrian Lyne;2202;2;3;1;1;205900000
-1;6.7;11288;Barbra Streisand;NaN;1;3;1;1;0
-1;5.2;2853;George Bowers;NaN;0;0;0;0;0
-1;7.9;51735;Philip Kaufman;2937;7;7;4;1;0
-1;6.7;5172;Bob Fosse;NaN;0;1;0;1;0
-1;2.7;13;José Luis Merino;NaN;0;0;0;0;0
-1;7.8;6;Danny L. Zialcita;NaN;0;3;0;0;0
-1;;;;NaN;0;0;0;0;0
-1;8.7;242;Don Mischer;NaN;0;1;1;1;0
-1;8.8;2281;K. Viswanath (as K. Vishwanath);NaN;3;0;0;0;0
-1;7.7;6;Yvan Lagrange;NaN;0;0;0;0;0
-1;6.5;95;Michel Deville;NaN;0;0;0;0;0
-1;7.5;370;Jon Stone;NaN;11;3;1;1;0
-1;7.4;605;Raoul Ruiz;NaN;0;0;0;0;0
-1;7.3;13202;Nagisa Ôshima;NaN;8;8;1;1;0
-1;8.0;4958;Atif Yilmaz;NaN;0;0;0;0;0
-1;7.7;903;Edward Zwick;NaN;11;2;4;1;0
-1;7.7;784;Jan Svankmajer;NaN;3;0;0;0;0
-1;7.6;5589;Andrzej Wajda;NaN;6;6;1;1;0
-1;7.4;49016;James L. Brooks;3011;27;27;5;1;0
-1;7.2;16584;Mike Nichols;2899;2;2;0;1;0
333107271;7.6;401184;Steven Spielberg;1414;9;9;1;1;333107271
80000000;6.5;17459;Albert Magnoli;4614;6;6;1;1;80000000
-1;6.8;228;Kieth Merrill;NaN;0;0;0;0;239000000
-1;8.3;332856;Milos Forman;1209;6;6;8;1;0
-1;7.9;47298;Roland Joffé;NaN;24;24;3;1;0
-1;7.4;15474;David Lean;NaN;1;8;2;1;0
-1;5.9;12485;Gene Wilder;4319;2;5;1;1;0
-1;4.4;16713;Jeannot Szwarc;3500;0;3;0;0;0
-1;5.9;11887;Charles E. Sellier Jr.;NaN;0;0;0;0;0
-1;;;;NaN;0;0;0;0;0
-1;6.1;30;Bill Raymond;NaN;0;0;0;0;0
-1;6.8;6;Manuel 'Fyke' Cinco;NaN;4;2;0;0;0
-1;6.1;58;Philip Chan;NaN;0;0;0;0;0
-1;7.0;80;Toshiharu Ikeda;NaN;3;0;0;0;0
-1;8.3;2261;Michael Apted;NaN;3;3;0;0;0
-1;7.0;185;Richard Irving;NaN;3;3;1;1;0
-1;8.3;5167;Rob Epstein (as Robert Epstein);NaN;10;10;1;1;30187
-1;7.0;31;Nina Menkes;NaN;0;0;0;0;0
-1;7.4;9305;Robert Benton;NaN;11;11;2;1;0
-1;7.6;30601;Jim Jarmusch;2910;8;2;0;0;0
-1;7.1;436;John Huston;NaN;3;3;0;1;0
381109762;8.5;922519;Robert Zemeckis;245;19;19;1;1;381109762
300400000;6.8;167346;Sylvester Stallone;705;9;5;0;0;300400000
266185197;7.2;63953;Sydney Pollack;NaN;9;5;7;1;266185197
85313124;6.7;51973;Ron Howard;1696;9;5;2;1;85313124
-1;7.4;77841;Peter Weir;2123;9;5;2;1;0
-1;7.2;23772;Peter Bogdanovich;2676;1;1;1;1;0
-1;6.6;6076;Taylor Hackford;NaN;1;1;1;1;0
-1;6.8;20994;John Huston;NaN;25;25;1;1;0
-1;7.4;35591;James Ivory;3293;22;22;3;1;0
-1;6.1;606;Andrew Davis;NaN;0;0;0;0;0
-1;7.6;3556;Peter Masterson;NaN;1;2;1;1;0
-1;6.5;9651;John Landis;NaN;0;0;0;0;0
-1;8.2;98611;Akira Kurosawa;3606;2;3;1;1;0
-1;7.1;21;Dave Thompson;NaN;0;0;0;0;0
-1;5.5;24;Sergei Israelyan;NaN;0;0;0;0;0
-1;8.1;342;Ray Manzarek;NaN;0;0;0;0;0
-1;7.7;1085;Péter Tímár;NaN;0;0;0;0;0
-1;8.4;17597;;NaN;11;11;1;1;0
-1;5.7;10;Marcel Hanoun;NaN;0;0;0;0;0
-1;7.8;27;Bernhard Wicki;NaN;1;1;0;0;0
-1;8.1;53;Jeffrey D. Brown;NaN;0;0;1;1;0
-1;7.8;6639;Luis Puenzo;NaN;2;1;1;1;0
-1;8.7;11955;Nesli Çölgeçen (as Nesli Colgecen);NaN;4;0;0;0;0
-1;6.0;31;Ismael Rodríguez Jr.;NaN;0;0;0;0;0
-1;6.6;1894;Kartal Tibet;NaN;0;0;0;0;0
-1;7.4;1286;Hector Babenco;NaN;12;12;1;1;0
-1;6.9;120;Rick Wallace;NaN;0;1;1;1;0
-1;5.5;28;;NaN;0;0;0;0;0
356830601;6.9;259467;Tony Scott;367;10;10;1;1;356830601
131060248;8.4;594132;James Cameron;720;18;18;2;1;131060248
-1;8.1;348606;Oliver Stone;860;19;19;4;1;0
77200000;7.8;93726;Jean-Jacques Annaud;NaN;15;15;2;1;77200000
20172594;7.5;143334;David Cronenberg;1328;6;6;1;1;20172594
-1;7.0;67382;Martin Scorsese;4348;2;2;1;1;0
-1;7.9;61319;Woody Allen;NaN;24;24;3;1;0
-1;7.2;13551;Randa Haines;NaN;5;5;1;1;0
-1;6.4;3323;Bruce Beresford;NaN;3;0;0;1;0
-1;7.5;51294;Roland Joffé;3666;14;14;1;1;0
-1;5.7;5322;Kevin Tenney (as Kevin S. Tenney);NaN;0;0;0;0;0
-1;7.1;4483;Hal Needham;NaN;1;1;0;0;0
-1;6.6;1791;David Drury;NaN;3;3;1;1;0
-1;8.1;19822;Andrei Tarkovsky (as Andrei Tarkovskij);NaN;7;7;1;1;0
-1;7.3;2836;Fons Rademakers;NaN;4;0;1;1;0
-1;;;;NaN;0;0;0;0;0
-1;6.9;22;Muktha V. Srinivasan;NaN;0;0;0;0;0
-1;6.5;190;Robert Taicher;NaN;0;0;0;0;0
-1;7.3;723;Jos Stelling;NaN;8;2;0;0;0
-1;7.9;202;David Heeley;NaN;0;2;2;1;0
-1;3.8;94;Emilio Vieyra;NaN;0;0;0;0;0
-1;7.6;361;Glenn Jordan;NaN;5;5;2;1;0
-1;8.1;72;Brigitte Berman;NaN;0;0;1;1;0
-1;7.3;863;Janusz Majewski;NaN;0;0;0;0;0
-1;8.0;2072;;NaN;0;0;0;0;0
-1;7.7;278;Stuart Cooper;NaN;1;2;1;1;0
-1;8.2;10227;Georgiy Daneliya;NaN;3;1;0;0;0
-1;7.6;566;Chuck Workman;NaN;2;0;1;1;0
-1;8.1;196;Dwight Hemion;NaN;2;2;0;0;0
170000000;6.9;17314;Emile Ardolino;766;2;1;1;1;170000000
-1;7.1;4332;Norman Jewison;2846;3;4;3;1;0
106240936;7.9;253789;Brian De Palma;942;3;4;1;1;106240936
49998613;5.9;28358;William Dear;3149;1;7;1;1;49998613
-1;7.8;84395;Bernardo Bertolucci;3612;1;4;9;1;0
-1;7.4;133797;Oliver Stone;2723;1;4;1;1;0
-1;6.6;37234;Fred Schepisi;NaN;1;4;0;1;0
-1;6.8;49394;Joe Dante;3793;0;1;1;1;0
-1;4.3;9555;Elaine May;NaN;1;3;0;0;0
-1;7.8;16214;Gabriel Axel;NaN;3;4;1;1;0
-1;6.3;3147;Arthur Penn;NaN;0;0;0;0;0
-1;5.7;1111;Michael Hoffman;NaN;0;3;0;0;0
-1;;;;NaN;0;0;0;0;0
-1;6.0;69;Mehul Kumar;NaN;0;0;0;0;0
-1;5.4;88;Chia Yung Liu;NaN;0;0;0;0;0
-1;8.6;5105;Frédéric Back;NaN;8;2;1;1;0
-1;;;;NaN;0;0;0;0;0
-1;6.9;11;Hannelore Unterberg;NaN;0;0;0;0;0
-1;6.8;401;Ricky Lau;NaN;0;0;0;0;0
-1;7.4;665;Giorgos Konstadinou;NaN;0;0;0;0;0
-1;7.9;1632;Bill Couturié (as Bill Couturie);NaN;1;7;2;1;0
-1;7.8;192;Nobby Clark;NaN;0;0;0;0;0
354825435;8.0;438371;Barry Levinson;625;16;1;4;1;354825435
349200000;7.7;167282;Robert Zemeckis;2034;16;1;3;1;349200000
103173635;6.8;47473;Mike Nichols;3839;8;8;1;1;103173635
-1;7.5;229268;Tim Burton;354;6;6;1;1;0
-1;7.6;121719;;2830;2;9;1;1;0
-1;7.3;92313;Ron Howard;1199;2;9;0;1;0
-1;7.6;596;Stephen Frears;2908;17;17;3;1;0
-1;7.8;78214;Alan Parker;2692;16;16;1;1;0
-1;5.0;8165;Randal Kleiser;NaN;0;0;0;0;0
-1;8.5;198248;Giuseppe Tornatore;2541;1;5;1;1;0
-1;5.8;3348;Ernest Thompson;NaN;0;0;0;0;0
-1;6.3;12;Paul Schrader;NaN;0;2;0;0;0
-1;7.5;20;Antoni P. Canet;NaN;0;0;0;0;0
-1;8.6;7;Joe Christ;NaN;0;0;0;0;0
-1;6.7;15;;NaN;0;0;0;0;0
-1;5.7;12;Hark-On Fung;NaN;0;0;0;0;0
-1;6.8;414;David Greene;NaN;0;0;2;1;0
-1;6.2;29;;NaN;0;0;0;0;0
-1;6.8;53;;NaN;0;0;0;0;0
-1;7.3;303;Ringo Lam;NaN;0;0;0;0;0
-1;7.1;258;Christian I. Nyby II;NaN;0;0;0;0;0
474171806;8.2;62663;Steven Spielberg;1051;3;2;1;1;474171806
411348924;7.5;310382;Tim Burton;299;3;2;1;1;411348924
296999813;5.8;72119;Amy Heckerling;NaN;5;2;0;0;296999813
140000000;8.1;36392;Peter Weir;1179;5;2;1;1;140000000
222724172;6.3;128504;Joe Johnston;1465;5;2;1;1;222724172
211343479;7.6;21024;;1089;2;1;2;1;211343479
161001698;7.2;89303;Oliver Stone;3950;2;1;2;1;161001698
145793296;7.4;88281;Bruce Beresford;NaN;17;17;4;1;145793296
90000098;7.6;150169;James Cameron;990;8;8;1;1;90000098
-1;6.4;43942;Ted Kotcheff;1137;0;0;0;0;0
-1;7.9;112562;Edward Zwick;NaN;11;11;3;1;0
-1;7.9;60473;Jim Sheridan;3772;21;21;2;1;0
-1;6.1;783;Jeff Blyth;NaN;0;0;0;0;0
-1;7.0;11625;Milos Forman;NaN;2;4;0;1;0
-1;;;;NaN;0;0;0;0;0
-1;;;;NaN;0;0;0;0;0
-1;8.1;207;Andrzej Fidyk;NaN;4;0;0;0;0
-1;8.0;549;;NaN;3;0;1;1;0
-1;8.9;439;Sibi Malayil;NaN;0;0;0;0;0
-1;;;;NaN;0;0;0;0;0
-1;6.6;200;Klaus Maria Brandauer;NaN;7;1;0;0;0
-1;7.9;2701;Vidhu Vinod Chopra;NaN;7;0;0;0;0
-1;7.9;4439;;NaN;4;0;1;1;0
-1;7.5;4878;Norman René;NaN;6;6;0;1;0
-1;7.6;64;;NaN;0;0;0;0;0
290000000;7.0;177552;Jerry Zucker;1779;16;16;2;1;290000000
424200000;8.0;218892;Kevin Costner;761;44;44;7;1;424200000
200512643;7.6;163453;John McTiernan;2040;4;1;1;1;200512643
162738726;6.1;53242;Warren Beatty;NaN;6;6;3;1;162738726
-1;7.8;162603;Rob Reiner;947;4;4;1;1;0
-1;8.7;894429;Martin Scorsese;252;43;43;1;1;0
57968936;5.9;17911;Dwight H. Little;NaN;0;0;0;0;57968936
-1;6.2;13287;John Harrison;NaN;0;0;0;0;0
-1;7.3;1309;Barbet Schroeder;NaN;1;5;1;1;0
-1;7.8;117534;;3812;4;15;0;0;0
-1;6.8;10327;Bernardo Bertolucci;NaN;8;8;1;1;0
-1;7.9;679;;NaN;2;1;1;1;0
-1;7.6;15409;Kar-Wai Wong (as Kar Wai Wong);NaN;17;9;0;0;0
-1;;;;NaN;0;0;0;0;0
-1;5.9;213;;NaN;1;1;1;1;0
-1;7.1;407;Arvo Kruusement;NaN;0;0;0;0;0
-1;8.4;60;Jeff Margolis;NaN;3;3;1;1;0
-1;6.3;199;Parkman Wong;NaN;0;0;0;0;0
-1;7.4;187;Zbigniew Rybczynski (as Zbig Rybczynski);NaN;1;1;1;1;0
-1;;;Wing-Hung Tang;NaN;0;0;0;0;0
-1;;;;NaN;0;0;0;0;0
-1;7.2;325;Robert Markowitz;NaN;0;1;2;1;0
-1;8.7;16;Lawrence Jordan;NaN;0;0;0;0;0
-1;5.0;63;Akihisa Okamoto;NaN;0;0;0;0;0
-1;7.7;515;Satyajit Ray;NaN;0;0;0;0;0
-1;7.5;20582;Jean-Paul Rappeneau;NaN;30;30;1;1;0
315000000;8.5;89709;James Cameron;388;18;4;4;1;315000000
424967620;8.0;385131;;997;18;4;2;1;424967620
272742922;8.6;;Jonathan Demme;214;18;4;5;1;272742922
205405498;8.0;130044;Oliver Stone;2177;18;4;2;1;205405498
179033791;6.7;4405;Ron Underwood;4338;7;7;1;1;179033791
-1;7.0;85877;Tony Scott;3519;0;2;0;0;0
-1;6.8;23632;Barry Levinson;4519;10;10;2;1;0
-1;7.4;120914;Ridley Scott;1694;1;5;1;1;0
-1;7.6;72977;Terry Gilliam;3577;1;5;1;1;0
-1;5.9;2474;Ate de Jong (as Ate De Jong);NaN;0;0;0;0;0
-1;7.4;12432;Gabriele Salvatores;NaN;1;1;1;1;0
-1;4.2;5238;Stewart Raffill;NaN;0;0;0;0;0
-1;7.3;5744;Jocelyn Moorhouse;NaN;11;2;0;0;0
-1;;;;NaN;0;0;0;0;0
-1;8.6;29;David Kent-Watson;NaN;0;0;0;0;0
-1;5.9;14;Sisworo Gautama Putra;NaN;0;0;0;0;0
-1;8.4;72;;NaN;0;0;0;0;0
-1;7.0;33;;NaN;0;5;0;0;0
-1;6.3;129;Barry Bruce;NaN;1;5;1;1;0
-1;;;;NaN;0;0;0;0;0
-1;8.2;1665;;NaN;4;1;2;1;0
-1;7.1;1105;Brian Gibson;NaN;2;2;1;1;0
-1;6.8;150;Hitoshi Yazaki;NaN;0;0;0;0;0
-1;7.1;387;Philippe Garrel;NaN;1;2;0;0;0
504050219;8.0;315588;;772;30;30;2;1;504050219
215862692;7.5;171849;Francis Ford Coppola;756;3;4;3;1;215862692
159157447;8.2;337315;Clint Eastwood;790;1;2;4;1;159157447
156400000;6.5;7027;Andrew Davis;1256;1;2;0;1;156400000
149000000;6.5;93355;Robert Zemeckis;2294;1;2;1;1;149000000
134895607;8.0;230565;Martin Brest;1416;5;5;1;1;134895607
-1;7.8;135074;Michael Mann;1635;5;6;1;1;0
64088552;7.6;9575;Jonathan Lynn;914;1;5;1;1;64088552
-1;7.3;47091;Neil Jordan;3015;1;5;1;1;0
-1;7.3;48684;Robert Redford;4432;3;3;1;1;0
-1;7.5;25648;James Ivory;4678;1;1;3;1;0
-1;6.6;58541;Bernard Rose;NaN;5;7;0;0;0
-1;5.1;5159;Manny Coto;NaN;1;1;0;0;0
-1;6.7;3108;Allison Anders;NaN;4;6;0;0;0
-1;;;;NaN;0;0;0;0;0
-1;;;;NaN;0;0;0;0;0
-1;7.2;328;Aurelio Grimaldi;NaN;0;4;0;0;0
-1;7.9;72;John T. Davis;NaN;0;0;0;0;0
-1;6.6;214;Andy Tennant;NaN;0;2;0;0;0
-1;6.1;123;Wu Ma;NaN;0;0;0;0;0
-1;7.8;60942;Hayao Miyazaki;NaN;3;0;0;0;0
-1;7.3;498;Assi Dayan;NaN;10;1;0;0;0
-1;7.6;271;Stéphane Bernasconi;NaN;0;0;0;0;0
1029153882;8.1;774652;Steven Spielberg;207;17;3;3;1;1029153882
441286195;7.0;218005;Chris Columbus;755;17;3;1;1;441286195
368875760;7.8;243392;Andrew Davis;1503;17;3;1;1;368875760
221000000;8.9;;Steven Spielberg;262;17;3;7;1;221000000
206678440;7.7;205018;Jonathan Demme;2266;7;8;2;1;206678440
-1;7.6;72624;Jane Campion;2145;3;3;3;1;0
-1;8.0;536652;Harold Ramis;1380;1;5;1;1;0
60417219;6.4;33482;Joseph Ruben;NaN;1;2;0;0;60417219
-1;7.2;4369;Martin Scorsese;2683;14;14;1;1;0
-1;6.9;14805;Ron Underwood;NaN;1;10;0;0;0
-1;7.7;39374;Robert Altman;NaN;1;1;0;1;0
-1;7.1;2649;Tony Bill;NaN;1;3;0;0;0
-1;4.5;1663;Stephen Cornwell;NaN;0;0;0;0;0
-1;6.8;12229;Oliver Stone;NaN;2;5;1;1;0
-1;;;;NaN;0;0;0;0;0
-1;7.3;403;Ram Gopal Varma;NaN;0;0;0;0;0
-1;6.9;206;Christian I. Nyby II;NaN;0;0;0;0;0
-1;7.6;468;Glenn Jordan;NaN;0;8;1;1;0
-1;8.8;68;;NaN;0;0;0;0;0
-1;8.1;90;;NaN;0;0;0;0;0
-1;8.9;543;François Girard;NaN;3;1;0;0;0
-1;8.3;47047;Nick Park;NaN;12;0;1;1;0
-1;;;M. L. Behrman (as M. L. Behrman);NaN;0;0;0;0;0
987483777;8.5;822511;;206;1;1;2;1;987483777
677945399;8.8;;Robert Zemeckis;218;1;1;6;1;677945399
350448145;7.2;300018;Jan de Bont;1522;1;1;2;1;350448145
213928762;8.9;;Quentin Tarantino;104;2;2;1;1;213928762
160638883;7.5;131938;Edward Zwick;579;4;7;1;1;160638883
101646581;5.9;51275;Peter Hyams;3947;1;4;0;0;101646581
-1;6.7;12318;Alek Keshishian;NaN;1;1;0;1;0
-1;7.2;14178;Nicholas Hytner;NaN;15;15;1;1;0
-1;7.5;42871;Stephan Elliott;2774;9;9;1;1;0
-1;4.2;6134;Garry Marshall;NaN;1;4;0;0;0
-1;7.9;156703;Tim Burton;1591;1;4;2;1;0
-1;7.9;13068;Nikita Mikhalkov;NaN;5;10;1;1;0
-1;7.1;1002;Mina Shum;NaN;6;6;0;0;0
-1;6.7;11269;Jon Avnet;NaN;1;3;0;0;0
-1;8.9;240;Mark Magidson;NaN;0;0;0;0;0
-1;7.4;1596;Mehul Kumar;NaN;5;0;0;0;0
-1;5.7;79;Kaija Juurikkala;NaN;0;0;0;0;0
-1;7.2;28;Lawrence Johnston;NaN;4;0;0;0;0
-1;8.1;385;;NaN;6;6;5;1;0
54900000;7.7;30376;;NaN;9;8;1;1;54900000
-1;7.6;554;Felipe Aljure;NaN;6;1;0;0;0
-1;7.2;1393;Peggy Rajski;NaN;4;0;1;1;0
-1;7.5;41;Kanji Nakajima;NaN;0;0;0;0;0
-1;7.7;324;Govind Nihalani;NaN;2;0;0;0;0
355237933;7.6;243789;Ron Howard;589;2;3;2;1;355237933
346079773;6.7;150116;;1865;2;3;2;1;346079773
254134910;6.8;108242;Chris Noonan;2808;4;9;1;1;254134910
210409945;8.4;88316;Mel Gibson;360;7;6;5;1;210409945
182016617;7.6;64967;Clint Eastwood;3470;6;6;0;1;182016617
135000000;7.7;91332;Ang Lee;1578;1;3;1;1;135000000
115101622;6.9;7069;Barry Sonnenfeld;2096;1;3;1;1;115101622
-1;6.7;28655;Alfonso Arau;3532;6;11;1;1;0
-1;7.5;106149;Mike Figgis;1265;6;11;1;1;0
83088295;7.5;82365;Tim Robbins;4138;6;11;1;1;83088295
39748899;6.8;35439;Stanley Tong;NaN;2;11;0;0;39748899
34449356;8.6;897111;Bryan Singer;534;1;2;2;1;34449356
-1;6.8;39841;Gus Van Sant;3057;1;2;1;1;0
-1;6.9;18867;Spike Lee;NaN;0;6;0;0;0
-1;7.1;35577;Woody Allen;NaN;2;2;1;1;0
-1;3.9;1766;Mark Lewis;NaN;0;0;0;0;0
-1;7.0;140;Rashane Limtrakul;NaN;0;0;0;0;0
-1;8.1;903;Jon Blair;NaN;8;8;1;1;0
-1;;;;NaN;0;0;0;0;0
-1;6.3;90;Daniel Petrie;NaN;0;8;1;1;0
-1;6.4;195;Reza Badiyi;NaN;0;0;0;0;0
-1;3.7;430;Fritz Kiersch;NaN;0;0;0;0;0
-1;5.8;598;Lewis Teague;NaN;4;3;1;1;0
-1;7.2;223;Michel Negroponte;NaN;3;1;0;0;0
-1;9.0;2298;;NaN;2;2;1;1;0
-1;7.0;142;;NaN;0;0;0;0;0
-1;7.6;18;Shuhaimi Baba;NaN;0;0;0;0;0
-1;5.8;474;Jack Sholder;NaN;0;0;0;0;0
-1;7.7;1998;;NaN;7;10;1;1;0
-1;7.2;2068;Frank Pierson;NaN;7;10;1;1;0
817400891;7.0;491907;Roland Emmerich;677;8;15;1;1;817400891
